Timestamp,Flow Rate,Pressure Level,Latitude,Longitude
2024-05-31 12:00:00,2.419206790304357,41.16534371394387,12.9843635887308,77.4411226494848
2024-05-31 12:00:00,7.890401368210065,31.830875511399114,12.951079329370023,77.57459014523457
2024-05-31 12:00:00,4.644825140973277,48.10183039536965,12.961553047992815,77.4840092961327
2024-05-31 12:00:00,6.028474485654452,49.39709502882422,12.936228784133908,77.5584669816126
2024-05-31 12:00:00,9.637959856281151,22.137006091148383,12.919592560649235,77.52504163019047
2024-05-31 12:00:00,1.3791891677539776,49.718759688709724,12.97972349566514,77.42518532154791
2024-05-31 12:00:00,7.193436861733018,34.005430223505414,12.936844506288024,77.56640618694517
2024-05-31 12:00:00,5.350801742361047,24.867463440482084,12.924482486198979,77.50587757911775
2024-05-31 12:00:00,9.293141063562382,24.983127500204997,12.902034073966378,77.44456588489841
2024-05-31 12:00:00,9.022787426674542,27.21461156621696,12.991139851076001,77.40940303433239
2024-05-31 12:00:00,8.816697005010493,24.41296003468161,12.95751352100752,77.50956848140837
2024-05-31 12:00:00,4.179625564086477,38.96217566110823,12.91268374285568,77.51778541297708
2024-05-31 12:00:00,3.064051092470373,12.624697887896396,12.98514635875925,77.5080521184629
2024-05-31 12:00:00,6.045057822352461,47.729529973981506,12.926748226345165,77.40151995258677
2024-05-31 12:00:00,9.611174879119018,30.487545221737243,12.908469911555674,77.45751350506148
2024-05-31 12:00:00,4.3265965368902854,35.970140891709164,12.921174201655946,77.58198585701449
2024-05-31 12:00:00,4.694498616777226,17.48773991409015,12.92366976011057,77.49447978471466
2024-05-31 12:00:00,4.6075222138360745,46.14309738367101,12.906438868306576,77.5202723298786
2024-05-31 12:00:00,9.709666206068443,17.355249646475404,12.959505651917189,77.56074920713543
2024-05-31 12:00:00,5.948828157941458,18.21707255391843,12.935545843077964,77.59385606521013
2024-05-31 12:00:00,7.154418536625609,10.160337182259749,12.983286462074423,77.46211426144313
2024-05-31 12:00:00,2.467235999262739,33.42011104597826,12.929264574749537,77.45085873951633
2024-05-31 12:00:00,5.621644345621488,14.901842909955082,12.964701069354872,77.56999361513671
2024-05-31 12:00:00,9.588969417872507,30.982385915425823,12.959542831461997,77.47134655047515
2024-05-31 12:00:00,2.781311856136668,26.12093868257452,12.910680647895518,77.5925261666968
2024-05-31 12:00:00,8.175598342077866,25.916565113375526,12.971363460656946,77.47609187110788
2024-05-31 12:00:00,7.400983350598033,28.677069365134777,12.975275072269712,77.58215536842286
2024-05-31 12:00:00,5.646728432646337,27.38082183468796,12.923696470981596,77.4236993395035
2024-05-31 12:00:00,8.383530812302288,48.54549301907856,12.907686250991691,77.52918763456832
2024-05-31 12:00:00,8.696536351033142,36.30853528796125,12.969827813798114,77.43429344861867
2024-05-31 12:00:00,1.7918890718905915,45.3710361846036,12.983728936718869,77.5292018721918
2024-05-31 12:00:00,7.662116287029738,37.62392930370627,12.940112776505721,77.57089426718136
2024-05-31 12:00:00,5.10092962392674,13.975756162435085,12.937393380098795,77.40051031833106
2024-05-31 12:00:00,4.084983761732845,16.27519517072797,12.927332505197574,77.58723844410204
2024-05-31 12:00:00,9.102441564747135,24.376820610891997,12.931690534266762,77.49131210431179
2024-05-31 12:00:00,4.170792525884769,14.910709129488229,12.911542517736379,77.46889567489544
2024-05-31 12:00:00,5.167034980457315,44.14660343375071,12.982665447622537,77.55420639151492
2024-05-31 12:00:00,5.451079922845063,31.016924955178933,12.998033063174587,77.59889966022675
2024-05-31 12:00:00,8.560481862450958,15.757869392595364,12.946588001215162,77.57626446816761
2024-05-31 12:00:00,3.391949486069036,15.597208469652205,12.920577010360155,77.5398093331373
2024-05-31 12:00:00,3.186214010204788,26.421323534970483,12.973734051217443,77.44061734441573
2024-05-31 12:00:00,8.121508749174875,47.010798410798806,12.93982012329695,77.50630227340346
2024-05-31 12:00:00,3.1201066804948487,48.04165178303438,12.992840682949568,77.52196495604939
2024-05-31 12:00:00,1.9180916318061263,34.677899422034415,12.940171688187219,77.56000492704366
2024-05-31 12:00:00,7.62062187866132,14.464780678019293,12.922431687009757,77.52383023973485
2024-05-31 12:00:00,6.610093598762026,49.50729649771576,12.986661913827202,77.41666099017199
2024-05-31 12:00:00,3.7715543227168506,37.599081601123515,12.936978989074344,77.5874649741767
2024-05-31 12:00:00,4.487497969187606,22.309002138602207,12.973222992667404,77.4323491109321
2024-05-31 12:00:00,0.671127711733222,16.094323189038946,12.984267122150262,77.46578671303992
2024-05-31 12:00:00,2.3024773164798384,15.848321388012758,12.918684327217651,77.46791011725759
2024-05-31 12:00:00,9.281237535587744,33.68887148466038,12.930547801955067,77.5599561372983
2024-05-31 12:00:00,9.547068027197655,31.26238984082768,12.990541616057662,77.55481440680994
2024-05-31 12:00:00,2.3864993813433566,47.72304768956729,12.952871734665433,77.49812804980503
2024-05-31 12:00:00,3.907264891780989,20.805102151827867,12.927827674276124,77.54199417222291
2024-05-31 12:00:00,1.5550588100160678,38.17184513364863,12.923498313039945,77.54063602932895
2024-05-31 12:00:00,1.0901074810337874,17.754579066914292,12.963540686324944,77.5250242255464
2024-05-31 12:00:00,1.647737211612189,29.38642948986393,12.999642959444776,77.44913893963403
2024-05-31 12:00:00,4.414891290446155,21.63778838161608,12.964909646352,77.4137633366251
2024-05-31 12:00:00,7.1988886226101965,38.04578562566462,12.91339869710468,77.54280214729991
